1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
100 99 11 19 73 64 66 37 62 27 32 90 13 57 79 53 22 39 14 16 47 81 7 23 18 17 33 49 89 85 45 34 75 20 2 54 4 25 15 76 69 44 41 87 63 36 80 52 74 9 92 24 12 61 95 97 56 70 84 60 8 5 72 30 42 59 55 88 38 67 40 68 31 58 35 93 6 3 29 83 28 82 43 94 96 65 21 91 10 48 51 86 77 78 1 98 26 46 71 50
66 21 73 1 40 38 63 37 79 72 53 84 86 68 36 100 80 88 96 29 85 54 17 8 75 16 39 51 69 49 67 27 45 93 43 83 32 7 28 70 33 18 22 34 14 61 82 47 94 92 99 10 57 62 52 2 97 55 60 30 71 64 25 26 31 6 87 95 77 91 98 23 59 44 19 11 65 89 56 78 42 90 5 9 20 15 13 81 4 12 3 41 24 58 50 35 46 76 48 74
34 32 70 98 27 53 69 12 80 23 85 60 97 9 37 92 45 25 91 19 68 79 48 95 82 62 74 99 94 35 63 42 44 81 16 43 89 29 84 65 96 88 11 64 87 28 20 30 10 15 5 36 77 14 24 78 49 56 31 50 21 17 47 73 57 6 76 39 41 51 67 86 4 18 71 75 26 55 52 1 72 100 46 22 90 2 61 40 33 93 13 3 8 7 58 66 59 83 38 54
50 98 84 59 66 4 97 76 43 72 62 70 53 56 87 9 95 82 2 49 54 69 13 92 63 61 1 51 96 100 39 37 30 23 7 35 93 12 29 64 57 38 34 8 78 33 88 99 85 20 32 80 25 65 81 68 14 46 24 22 94 86 48 44 21 74 47 28 58 42 45 55 16 6 19 10 73 11 83 71 89 90 91 77 60 15 27 36 40 79 26 52 75 67 41 17 5 31 3 18
16 100 44 83 88 26 5 10 60 98 89 94 65 50 75 54 68 63 46 62 40 56 47 97 92 27 67 66 22 39 91 86 3 70 71 53 78 77 96 1 2 58 35 32 8 14 33 31 12 24 13 19 85 61 41 69 45 37 52 99 59 30 21 80 73 9 49 90 6 4 15 34 25 64 57 23 95 42 81 11 84 7 93 28 82 76 48 87 17 72 36 51 79 20 74 18 29 43 55 38
36 46 4 41 74 28 85 83 52 90 91 87 72 47 33 86 37 66 42 22 95 3 97 8 11 65 84 81 25 57 23 7 55 94 35 51 53 77 6 31 26 18 30 69 45 32 70 14 59 78 44 76 40 82 54 43 75 1 19 12 68 48 38 29 62 73 98 24 99 10 2 96 71 27 61 20 34 15 100 64 13 56 67 93 60 16 50 79 63 89 80 92 21 58 49 39 88 9 5 17
38 93 18 11 89 54 94 17 88 55 49 72 25 84 9 16 13 14 59 80 8 58 2 81 4 33 24 56 86 43 7 74 61 95 71 46 21 42 30 19 20 3 73 50 31 29 63 67 6 45 99 100 78 48 41 65 10 23 66 28 77 85 44 60 57 34 5 76 70 75 39 68 35 82 27 12 22 32 92 1 98 53 26 15 51 64 79 37 83 69 36 40 96 91 47 52 90 97 62 87
44 65 31 81 21 30 75 61 77 8 97 66 68 29 88 6 20 2 93 25 37 57 38 94 14 51 19 42 3 73 62 18 49 78 13 79 46 60 28 12 24 53 76 96 47 69 63 5 95 52 15 22 99 16 55 91 54 80 67 87 86 34 90 10 71 39 92 59 32 41 45 33 27 85 98 84 40 1 74 23 17 83 100 7 11 43 58 72 4 70 89 48 9 35 36 64 56 26 82 50
86 79 22 5 65 63 100 71 53 3 16 88 41 27 31 17 29 32 6 69 96 10 52 13 12 95 38 34 28 26 37 78 55 50 20 87 93 30 18 76 49 19 46 54 56 39 4 66 14 51 81 45 9 58 44 60 67 73 91 61 85 7 89 99 1 74 62 94 48 42 8 75 21 33 57 36 15 68 11 80 47 72 90 82 97 40 64 2 43 92 24 25 84 98 70 35 83 77 59 23
4 31 25 37 89 59 46 28 48 22 79 9 42 98 41 7 2 57 17 63 36 100 33 24 8 97 76 27 19 38 14 87 16 23 13 99 10 45 80 3 70 39 21 91 71 55 72 54 11 12 61 93 95 77 44 58 29 50 83 30 62 35 65 5 82 74 32 86 85 96 94 90 56 34 78 92 88 51 47 53 40 60 18 75 26 84 64 1 6 69 68 66 81 73 43 52 49 15 67 20
92 35 56 72 55 99 38 44 48 43 67 93 61 12 16 1 34 20 78 64 53 24 3 30 51 6 62 95 7 45 74 87 52 31 9 57 25 81 10 68 17 11 28 4 98 19 69 94 83 26 73 29 91 65 80 89 21 14 13 41 54 40 79 82 23 76 47 90 49 86 97 2 39 36 59 33 100 50 75 8 96 60 5 66 58 88 70 84 15 77 71 85 27 22 42 32 63 18 46 37
42 82 96 19 97 46 93 56 28 71 51 78 17 50 5 98 45 43 14 32 74 27 4 88 86 66 41 83 76 18 61 75 13 80 2 68 34 52 64 40 44 95 24 70 36 15 58 55 89 90 100 10 21 91 39 92 35 22 12 47 63 67 1 37 81 53 20 72 49 8 57 85 84 62 26 73 69 9 29 59 6 48 79 99 7 87 3 31 38 77 54 11 25 23 60 16 30 65 33 94
2 35 80 79 59 86 5 31 98 91 62 27 54 74 47 24 55 50 10 41 64 18 23 16 8 9 48 95 39 85 94 52 32 71 43 4 51 66 61 76 40 25 89 100 97 73 67 37 57 68 77 53 65 22 3 44 29 20 42 36 72 17 81 30 15 11 12 38 84 46 75 87 58 14 78 56 92 26 82 63 69 28 7 88 99 21 83 1 96 13 45 33 93 34 90 60 70 49 19 6
29 61 17 90 41 57 100 89 72 50 49 55 28 33 36 65 25 73 85 47 12 43 70 83 23 39 9 67 3 22 66 16 93 79 95 40 81 14 78 98 56 21 59 10 11 32 94 52 60 19 24 51 80 64 74 1 69 77 97 96 37 6 48 8 92 30 35 5 62 42 2 31 13 68 7 76 63 44 91 58 82 46 99 54 71 45 88 4 27 26 18 20 15 86 87 34 84 53 75 38
49 20 62 2 100 26 32 56 17 54 28 60 1 74 46 50 9 36 99 44 3 67 88 18 87 51 41 13 33 79 69 14 76 97 66 11 95 84 37 21 10 15 23 24 7 57 82 65 83 63 31 4 48 73 8 94 81 6 71 42 39 19 53 72 38 86 59 12 68 70 75 64 55 5 40 34 91 98 78 92 58 90 85 27 47 61 89 22 45 30 93 96 16 35 80 25 29 77 52 43
9 52 5 19 15 27 72 37 96 58 97 54 40 35 66 77 2 57 56 29 7 92 67 16 28 73 76 81 41 11 18 22 60 38 14 64 88 82 24 47 20 8 79 12 49 59 62 75 95 33 34 36 23 70 53 55 94 48 30 63 99 89 85 87 10 61 91 86 31 17 83 90 98 44 43 26 39 100 4 80 45 84 93 46 71 13 6 78 3 1 51 21 74 68 69 50 25 32 42 65
40 18 11 100 74 81 49 10 14 58 53 37 57 20 85 79 97 65 38 90 55 4 67 26 94 60 41 87 9 17 52 36 75 22 46 92 48 1 24 99 54 12 71 88 73 31 66 39 96 44 45 51 76 15 21 43 34 47 2 61 13 27 64 93 72 28 78 89 42 23 62 59 19 70 50 8 95 30 80 98 82 63 83 77 25 68 56 3 84 32 29 16 5 33 6 7 91 86 35 69
1 43 67 10 50 39 41 15 44 33 38 58 96 5 94 34 3 20 99 30 2 45 85 54 4 18 46 83 64 52 49 42 24 6 51 78 61 74 21 93 37 57 75 63 84 55 7 48 56 82 89 65 28 97 71 76 19 36 88 47 72 66 40 90 80 35 92 73 13 17 68 9 59 79 26 69 8 86 70 29 14 12 77 91 62 31 95 87 98 25 27 11 100 32 22 81 60 53 16 23
27 59 1 83 32 37 79 94 36 66 77 17 89 63 7 55 15 31 35 40 90 25 51 97 61 65 18 19 29 11 9 57 39 95 8 70 76 82 85 62 87 78 20 56 68 44 93 10 53 48 24 60 21 64 43 4 98 26 30 45 42 49 73 22 67 86 46 14 28 92 6 100 34 84 13 52 5 74 99 2 58 38 23 12 41 72 16 54 75 50 71 47 96 69 81 33 3 91 88 80
88 81 50 46 37 15 56 84 53 33 52 80 36 78 2 26 18 28 21 43 90 35 54 47 29 95 61 9 7 92 16 22 62 8 83 32 74 79 6 75 66 49 89 55 99 13 11 31 27 76 93 38 4 25 59 1 20 70 98 77 14 71 94 69 86 39 63 19 17 10 97 100 42 40 85 60 67 30 24 41 87 51 45 96 12 3 23 65 91 82 72 73 5 58 48 44 64 34 68 57
25 34 9 24 63 33 44 16 48 72 77 42 36 35 37 89 30 95 92 6 98 47 40 69 70 58 66 45 19 84 100 8 28 82 38 87 3 12 21 46 83 97 68 2 64 7 22 18 57 11 90 26 93 91 67 75 79 81 80 59 65 78 53 39 27 85 13 4 99 94 31 1 32 17 41 71 73 43 14 29 74 5 55 15 86 61 20 51 52 54 49 50 62 96 76 23 56 60 10 88
35 15 85 73 70 56 24 53 58 31 6 50 84 41 34 71 49 86 93 13 69 97 82 18 36 30 96 66 98 37 47 55 12 5 39 68 19 90 28 23 92 27 29 16 9 61 88 40 14 59 7 75 95 89 33 21 17 91 32 26 57 65 48 3 8 43 87 10 1 52 78 20 76 79 67 94 54 38 99 2 51 72 80 42 22 74 77 25 63 64 100 45 81 11 4 44 46 60 83 62
40 86 45 75 100 31 8 94 33 69 67 3 95 81 37 91 83 53 59 35 90 87 22 46 85 7 50 52 43 49 32 2 70 25 42 76 61 41 54 44 65 71 5 93 55 80 15 38 51 13 97 84 28 1 11 23 21 63 17 62 34 82 99 47 89 9 73 98 18 60 30 10 16 24 72 66 20 68 74 12 88 4 36 92 56 58 26 6 29 96 19 14 27 57 78 64 48 79 39 77
35 38 11 54 100 46 50 39 90 82 24 67 79 26 60 78 86 33 68 36 89 45 21 99 76 93 44 1 75 55 97 92 8 59 51 57 15 34 31 22 16 81 71 56 91 88 28 2 52 40 42 58 5 65 7 9 85 4 19 18 96 84 25 47 12 29 3 20 53 72 77 63 87 62 98 94 74 83 10 23 95 69 13 61 70 49 41 37 27 80 17 64 14 30 66 48 43 6 32 73
96 72 26 66 36 4 94 16 84 41 92 21 63 47 43 31 75 51 23 80 59 6 53 83 60 3 69 33 13 45 35 50 28 9 90 7 71 27 86 8 37 38 56 97 54 91 17 12 77 29 20 81 55 65 89 19 18 15 10 82 64 32 85 2 70 1 73 42 93 58 44 11 39 24 40 62 52 88 78 30 68 48 76 99 25 98 95 79 74 57 14 5 67 87 100 34 49 22 61 46
47 57 18 85 41 65 94 77 28 63 24 39 9 49 51 4 27 6 36 92 32 95 96 73 67 8 29 58 35 45 59 53 13 25 84 34 76 14 22 82 11 86 64 26 100 12 78 19 75 70 81 48 38 55 69 37 89 21 62 23 40 50 52 44 17 98 16 2 68 60 20 10 54 80 71 3 61 33 83 79 5 30 42 97 90 72 31 15 93 74 1 43 7 87 88 46 91 99 66 56
72 50 60 47 54 24 7 22 74 15 44 81 26 23 89 100 69 73 56 87 76 28 51 61 30 33 77 68 95 1 11 57 70 6 94 32 4 10 18 71 12 97 66 2 3 53 78 55 48 65 9 17 42 14 64 99 52 75 25 86 16 13 91 8 34 84 31 37 62 85 90 40 92 67 21 41 93 20 46 27 45 58 49 88 39 82 43 63 96 35 79 38 80 29 5 83 98 36 59 19
81 12 44 66 92 30 2 1 20 78 40 49 5 7 79 9 75 6 64 72 16 76 10 68 37 14 48 17 23 95 80 63 84 36 18 43 46 61 24 90 82 50 26 28 39 33 88 51 25 55 62 34 32 97 91 42 19 71 54 35 69 58 41 60 11 85 21 70 100 13 45 93 94 31 52 59 56 53 15 65 3 38 8 89 73 27 47 57 98 22 96 77 83 74 87 67 86 29 99 4
74 55 77 30 26 24 9 27 81 11 48 35 98 25 34 93 71 73 60 40 99 88 53 64 59 29 57 89 75 97 78 70 46 92 54 20 28 15 62 44 42 6 76 86 13 4 96 1 45 82 5 52 37 8 68 63 91 3 7 36 90 19 95 67 47 38 65 21 18 16 56 80 84 31 83 14 85 100 58 41 39 87 10 2 94 23 43 12 17 79 69 66 49 32 51 72 61 22 50 33
86 3 52 22 30 80 34 73 14 36 38 57 97 40 37 39 4 19 43 90 75 82 95 84 69 88 77 61 70 25 12 13 50 28 21 15 35 11 53 85 76 5 98 66 26 83 7 33 94 72 32 59 42 100 92 20 51 87 44 47 1 96 63 18 8 48 27 6 58 71 74 24 54 9 49 56 55 64 91 79 65 89 23 45 46 62 17 93 68 2 16 29 41 81 10 67 60 99 78 31
79 33 94 37 77 62 81 93 38 55 63 66 45 80 87 15 97 24 29 2 76 3 7 69 30 17 40 74 39 61 21 31 85 86 95 65 56 59 12 88 92 58 84 23 20 52 9 96 11 75 51 47 48 53 36 5 1 82 100 25 68 42 89 14 90 35 43 27 91 98 72 60 4 13 70 41 46 73 6 50 19 71 64 22 49 26 54 28 57 8 32 67 99 10 83 34 78 18 44 16
54 12 74 94 66 15 88 25 52 16 77 85 73 49 4 18 40 97 58 87 100 33 78 14 71 45 44 11 27 67 72 59 98 91 81 63 86 6 17 83 70 37 19 1 93 96 20 56 68 90 69 21 22 79 95 57 28 26 50 2 23 10 13 43 36 61 29 9 84 51 55 60 32 82 8 7 46 5 65 92 41 31 42 39 75 80 53 62 48 76 24 34 99 89 3 35 47 38 64 30
90 73 80 53 66 89 5 70 47 26 15 43 40 49 27 87 97 60 88 91 52 22 46 17 75 36 13 7 1 9 81 32 71 82 69 41 56 98 85 67 57 77 35 18 19 86 63 14 37 68 45 42 50 58 83 72 38 34 23 16 96 6 3 39 79 4 30 78 64 76 100 84 94 29 20 33 2 61 8 95 21 28 74 51 99 93 44 92 55 48 31 25 11 12 10 54 24 62 59 65
67 80 62 98 68 2 75 99 70 5 51 11 47 25 66 93 54 50 35 100 73 24 16 53 89 28 3 20 46 9 45 52 22 77 79 59 87 97 4 64 84 56 23 58 1 21 14 36 39 40 31 37 90 38 72 49 57 34 69 86 18 44 8 6 33 85 27 96 82 78 7 60 83 92 81 43 61 17 19 95 65 32 55 63 48 26 74 91 10 88 29 71 15 76 94 42 12 13 41 30
100 93 8 41 29 1 27 39 95 63 14 33 20 71 48 76 88 23 58 82 83 49 19 2 25 50 86 38 36 97 7 92 78 62 47 96 75 18 68 15 45 46 54 37 26 42 74 52 98 64 31 43 90 53 61 67 73 10 22 72 59 65 32 85 24 91 56 17 40 21 57 11 55 5 87 13 30 69 70 60 44 66 77 94 28 9 12 51 34 81 35 6 89 16 79 99 84 80 4 3
79 34 15 93 45 49 35 59 3 31 37 18 77 36 80 63 53 42 74 91 29 12 94 62 10 56 89 25 65 57 87 41 28 61 78 76 20 58 39 64 13 17 14 24 19 70 46 9 71 97 44 96 98 21 72 81 16 6 8 50 5 23 43 85 48 66 51 1 73 75 99 52 82 32 68 67 26 40 22 27 38 7 84 95 11 47 100 83 88 60 92 4 2 33 86 69 90 54 30 55
31 68 38 5 23 52 48 20 12 34 81 95 85 71 91 78 93 97 70 24 44 25 96 69 54 35 40 2 36 47 98 45 87 65 4 33 72 39 27 56 14 58 62 26 77 76 66 73 8 74 67 18 57 59 10 1 55 42 46 88 53 3 13 41 94 80 21 89 6 99 90 9 79 19 60 22 92 15 75 17 16 49 84 63 28 61 50 37 100 7 29 86 43 30 64 11 82 51 32 83
32 49 48 21 22 65 12 87 7 15 29 10 6 1 28 90 68 5 59 37 34 38 45 85 41 92 78 27 98 71 84 8 16 11 61 55 67 91 88 54 43 33 73 62 14 36 26 23 46 76 52 25 51 18 64 99 39 97 93 100 72 69 19 79 50 2 47 3 94 35 66 31 96 63 24 44 83 75 82 30 70 20 89 80 42 58 56 4 60 86 40 9 95 13 57 74 77 81 53 17
16 57 77 76 72 69 80 59 60 84 14 6 45 35 89 58 33 92 29 81 42 74 85 71 54 94 50 37 36 18 30 78 98 73 93 7 38 26 3 47 15 8 27 41 66 56 25 82 39 49 19 46 44 28 64 91 79 53 31 61 100 86 20 2 95 99 22 51 87 52 1 9 10 4 65 23 75 97 21 40 5 24 96 55 32 63 70 13 62 48 90 83 88 67 11 43 17 68 34 12
98 43 30 74 90 100 11 17 95 7 68 2 26 65 42 59 66 31 27 57 80 22 60 75 69 49 8 20 81 62 61 23 53 21 1 25 87 73 28 77 76 63 32 71 51 12 13 24 84 72 9 29 55 50 54 44 93 6 85 48 94 39 79 16 91 38 78 19 46 92 97 47 33 67 86 3 96 35 14 99 64 40 70 56 5 34 18 15 10 83 52 4 58 37 82 41 45 88 89 36
22 39 43 71 40 68 83 60 5 64 85 52 78 13 75 11 97 27 63 65 21 66 24 74 77 31 62 72 70 33 57 2 49 30 99 8 47 73 59 15 6 20 86 96 87 53 18 25 82 56 23 90 69 67 44 16 34 10 32 45 84 48 54 55 98 51 95 9 100 94 14 80 3 26 76 19 61 1 46 81 91 38 79 29 17 12 50 28 93 88 36 92 7 37 42 35 41 89 4 58
66 84 88 67 3 41 95 57 47 79 44 33 31 6 46 17 70 9 18 16 74 100 38 65 98 53 24 86 54 82 83 49 55 13 92 77 27 91 40 20 7 48 76 5 39 62 4 50 23 72 99 1 43 56 32 21 78 36 75 42 12 61 81 11 10 15 29 97 89 87 73 2 26 90 63 85 45 68 64 52 80 19 96 34 14 25 59 51 37 28 93 22 30 94 60 35 58 69 71 8
95 65 97 99 89 16 91 62 46 50 42 98 19 6 75 37 38 83 74 67 84 53 66 96 27 76 81 45 8 21 60 56 82 34 55 24 36 33 4 49 12 68 61 5 1 28 63 57 14 100 93 39 90 31 20 18 70 85 69 52 59 79 73 41 54 78 44 17 7 9 29 64 48 2 94 77 51 58 40 72 15 26 23 86 71 32 10 88 25 80 30 22 13 47 3 35 92 11 43 87
77 75 9 22 33 98 79 52 26 71 40 24 69 23 61 93 66 57 37 38 39 45 44 92 65 72 87 68 70 7 67 11 56 49 18 82 73 89 59 78 85 43 100 64 96 35 21 63 1 10 17 58 91 19 99 16 4 47 51 36 94 28 20 2 25 30 81 95 15 12 88 80 55 42 13 46 50 5 62 34 60 8 54 90 48 31 84 83 74 3 41 97 53 86 27 6 14 29 76 32
46 20 7 85 70 29 19 80 11 56 12 57 51 78 72 4 43 21 16 35 81 15 44 96 52 87 95 41 14 23 73 24 27 62 36 86 32 45 75 42 25 54 66 3 40 61 84 100 88 28 93 33 47 83 82 92 60 69 18 31 91 2 98 55 77 59 50 90 6 9 22 53 94 5 65 68 64 97 37 76 48 58 63 71 67 17 10 89 13 26 38 99 79 1 49 34 8 74 39 30
7 3 31 51 94 28 48 32 75 40 71 97 24 73 47 29 100 91 14 57 27 74 66 21 6 20 53 5 26 12 90 13 63 72 95 98 50 65 15 60 41 58 88 83 82 54 19 37 23 56 61 43 81 69 80 67 34 52 89 55 2 9 10 17 96 86 42 8 25 79 59 36 33 35 22 30 1 39 49 38 70 78 11 46 64 44 99 62 16 92 93 77 18 85 4 68 84 87 45 76
42 99 8 88 40 37 41 87 72 52 89 79 56 18 5 20 100 86 78 97 75 83 67 62 10 33 34 55 23 76 14 94 21 3 95 35 38 90 39 31 50 25 98 63 51 4 13 44 92 96 48 2 7 27 53 15 12 74 65 85 58 32 68 1 77 26 6 36 54 93 73 66 46 11 61 60 24 81 71 91 80 19 9 69 29 64 49 82 57 28 16 70 47 22 17 84 59 43 45 30
17 61 44 76 21 19 30 32 54 91 34 86 49 43 51 48 55 25 74 85 72 78 36 64 77 69 95 98 8 81 75 18 20 65 16 84 37 9 88 40 97 29 68 5 56 7 35 57 6 100 26 22 42 58 92 15 90 3 31 24 94 71 38 23 82 80 89 1 46 27 70 14 79 99 52 2 50 41 47 45 83 33 60 4 28 62 12 93 10 67 13 53 96 87 63 11 73 39 59 66
16 29 80 96 49 23 68 95 14 84 53 43 97 57 25 9 11 46 8 50 65 24 47 60 18 12 67 100 52 75 92 99 4 19 87 34 32 5 7 90 42 10 22 63 77 51 93 36 86 48 73 6 3 81 88 58 54 15 66 85 72 55 59 38 41 30 70 28 89 79 74 78 17 45 2 13 56 71 35 37 61 39 82 98 33 40 44 64 1 31 62 26 76 27 91 21 20 69 83 94
82 26 48 22 3 43 23 35 60 52 97 61 7 5 34 79 53 92 24 47 8 10 18 94 91 14 1 90 17 42 33 81 16 31 41 49 75 44 98 88 12 9 56 20 63 15 36 64 40 93 57 65 96 29 37 99 84 78 25 54 71 4 13 74 70 69 89 27 45 46 21 72 50 80 51 62 11 32 55 2 58 76 100 59 6 66 67 83 38 30 28 19 87 68 86 39 73 77 95 85
11 17 72 7 13 45 86 5 84 56 90 74 94 91 68 19 2 79 8 63 20 80 41 96 61 54 51 85 50 53 77 67 39 21 88 76 60 44 81 4 47 70 87 49 100 59 27 33 42 65 32 58 14 6 89 52 35 29 3 36 9 55 98 30 31 83 99 75 69 24 92 23 66 40 93 71 46 28 95 34 16 18 48 73 25 10 26 15 64 12 82 37 38 22 97 57 78 62 1 43
95 19 70 75 35 39 84 69 14 68 1 73 86 57 18 38 54 44 42 94 29 80 36 31 15 92 32 2 59 47 58 30 74 65 62 24 48 89 82 51 66 13 99 55 43 8 83 81 3 50 72 10 45 27 5 41 88 76 21 61 67 90 87 34 77 49 46 63 28 85 40 91 20 100 9 71 96 23 79 78 98 52 33 11 4 22 7 97 53 26 17 93 60 64 6 25 37 16 56 12
100 87 96 42 28 45 40 89 80 19 33 98 99 51 7 97 9 84 23 24 69 54 76 64 49 91 37 66 39 56 29 59 3 48 82 10 36 75 62 18 41 44 14 5 55 61 17 22 50 70 11 31 85 13 72 15 8 68 12 34 16 26 78 73 92 2 94 25 83 60 57 20 79 53 93 65 35 1 46 95 52 86 4 71 58 6 27 88 43 81 30 74 21 67 47 77 90 38 63 32
85 75 66 48 9 67 58 91 38 90 4 57 11 44 47 72 27 40 30 87 55 12 95 83 92 60 61 19 2 14 22 56 35 78 99 79 5 59 10 94 81 7 33 28 84 98 20 82 69 100 80 46 70 74 45 17 41 86 97 18 13 3 77 15 8 64 53 76 16 62 37 6 68 71 32 25 93 31 88 23 36 52 50 29 34 65 39 49 54 43 21 51 26 63 1 42 24 96 73 89
92 54 94 76 65 93 51 96 40 1 79 91 4 83 18 33 16 3 88 85 66 99 59 95 56 45 36 19 39 86 20 15 68 75 90 55 97 71 34 27 29 69 53 100 35 73 28 41 58 43 42 49 98 77 31 22 57 78 61 87 12 89 74 14 81 7 25 30 13 37 70 46 47 44 48 62 64 24 32 60 23 67 26 63 50 11 8 17 38 2 21 52 80 5 84 6 72 9 10 82
85 70 77 49 66 64 3 17 5 26 98 96 40 61 76 54 25 35 20 71 6 80 16 84 28 34 72 83 2 32 56 7 37 13 75 78 86 67 50 41 43 94 48 51 29 44 4 36 15 10 23 47 46 69 82 14 39 21 38 30 99 58 81 97 93 8 24 18 45 52 65 68 1 57 27 89 12 91 55 33 11 31 63 42 79 73 60 9 59 22 100 95 19 88 62 90 74 53 92 87
46 89 44 25 17 75 82 28 74 70 76 95 26 47 87 58 4 94 3 22 48 83 54 23 100 78 73 62 56 27 84 64 42 41 88 20 60 65 90 93 6 13 16 57 97 33 14 45 7 50 40 69 30 91 99 53 34 61 79 12 92 36 72 35 15 11 80 39 31 9 38 32 96 2 19 10 24 63 68 52 18 71 49 51 21 8 66 5 77 86 85 29 67 43 1 81 59 37 98 55
71 78 95 98 73 34 84 100 22 67 58 29 90 77 66 8 81 86 99 14 37 54 9 94 53 27 72 23 26 96 15 61 44 64 97 28 89 3 57 49 2 56 32 80 62 91 10 92 79 60 74 31 4 70 36 55 45 33 68 43 25 7 63 21 6 20 51 76 48 5 46 13 18 39 19 82 83 75 12 24 35 40 30 16 87 85 65 41 69 17 11 52 50 47 42 93 1 88 59 38
91 33 100 35 1 52 5 15 84 49 64 79 54 67 92 50 36 29 81 63 32 51 72 78 6 76 58 39 56 99 68 93 21 70 53 22 44 43 2 55 19 11 12 60 86 77 83 31 4 30 62 48 38 20 37 95 27 10 97 8 69 24 74 46 42 57 80 14 9 66 73 3 94 87 40 88 23 16 7 59 25 45 13 41 18 71 26 47 75 89 85 28 90 98 65 61 96 82 34 17
89 48 49 69 47 51 1 61 78 64 53 9 93 32 19 91 74 34 33 99 63 70 87 7 17 14 86 2 88 18 29 56 96 41 23 24 43 98 38 12 59 16 28 81 95 4 83 25 40 79 36 94 55 68 31 92 90 20 60 82 6 54 10 76 35 46 77 30 22 27 58 39 57 84 71 97 65 100 21 26 66 3 5 45 75 15 72 37 67 8 42 44 50 11 13 52 73 85 80 62
32 64 14 84 51 47 61 99 11 95 5 18 35 94 24 72 40 45 44 97 71 67 26 81 16 41 86 15 10 42 79 63 30 92 23 34 100 87 74 50 12 82 36 70 7 90 17 91 69 6 93 43 38 4 78 89 27 29 48 8 22 20 56 28 66 46 55 37 52 85 75 62 83 33 39 31 21 58 19 2 65 96 76 60 98 13 49 68 3 57 59 9 53 54 88 25 1 73 80 77
81 86 76 90 9 2 65 4 98 21 27 16 20 22 85 12 19 96 74 46 93 88 36 42 8 72 52 6 30 91 54 64 33 62 50 29 7 78 66 14 43 25 10 82 77 61 38 60 95 59 80 44 75 32 73 99 34 67 31 83 94 56 87 40 79 28 69 92 18 13 3 17 70 71 58 89 37 15 100 45 11 35 39 5 53 26 48 51 55 97 47 24 49 1 84 41 63 57 23 68
81 54 61 96 93 16 49 84 63 94 91 76 55 9 2 82 26 70 46 97 43 40 36 27 58 13 57 41 69 5 90 68 22 37 4 28 10 11 48 32 47 39 33 98 30 19 21 59 80 35 87 77 52 51 65 6 25 78 1 7 85 99 56 34 23 88 95 73 60 100 18 75 62 86 89 42 17 66 45 53 44 67 31 24 50 83 14 64 79 12 71 3 74 92 29 38 72 8 15 20
34 84 35 29 45 19 61 59 73 48 31 82 78 38 93 72 99 92 2 65 14 8 7 86 4 94 64 36 40 87 80 88 58 21 20 76 30 95 39 51 44 50 49 68 91 15 13 62 43 10 12 1 53 69 83 55 3 56 9 37 18 98 79 22 6 11 97 47 46 90 54 42 74 25 70 89 77 33 41 28 85 23 17 16 26 27 66 100 52 57 67 75 32 5 71 24 60 63 81 96
27 59 95 9 50 5 39 83 43 49 20 36 38 77 13 65 21 18 32 30 33 16 14 96 75 58 91 80 48 82 1 62 56 54 93 72 60 89 73 51 47 85 78 68 41 98 4 2 34 7 15 24 86 6 25 84 46 69 55 29 45 94 8 87 92 31 64 42 88 26 11 10 17 44 99 52 28 76 37 63 35 22 97 57 40 81 3 70 67 79 100 90 61 71 66 12 19 23 74 53
30 39 28 17 58 45 3 93 63 12 24 33 86 65 4 19 5 85 47 18 25 53 14 31 59 29 66 75 13 9 78 42 91 21 60 70 77 67 32 61 97 41 38 1 81 79 15 72 96 88 55 27 35 69 89 36 74 100 2 16 37 73 51 57 48 11 46 95 84 56 20 68 54 43 10 7 40 34 92 94 82 80 49 71 90 87 64 23 52 8 62 44 26 50 83 76 99 6 22 98
6 49 8 88 97 12 86 30 68 83 96 56 52 29 78 40 100 98 72 81 73 60 84 21 94 54 69 38 70 2 43 67 11 39 3 89 23 10 92 28 59 50 46 25 75 7 41 95 82 45 87 17 65 91 31 71 5 36 35 76 61 9 64 58 26 44 16 74 66 32 47 13 1 20 37 80 34 33 99 85 62 90 63 42 79 24 77 27 4 22 15 51 55 48 19 18 14 57 93 53
94 60 81 90 32 40 27 89 74 88 14 84 29 83 34 52 55 100 75 47 97 68 44 78 38 56 72 12 24 59 26 49 86 22 66 41 7 77 57 93 64 23 98 70 96 80 5 21 39 2 62 82 50 28 85 31 91 46 79 76 20 87 63 15 67 17 99 16 35 1 3 33 73 65 10 42 37 69 45 25 11 48 6 51 61 54 19 53 9 71 43 36 8 95 4 13 92 58 18 30
10 52 96 30 63 54 37 79 93 81 87 100 7 62 17 13 92 51 42 94 80 14 55 68 34 97 67 91 46 89 43 65 59 16 88 45 33 15 99 71 70 1 57 39 95 58 3 73 31 20 66 11 50 44 76 49 86 61 25 9 74 40 28 29 19 2 6 23 56 85 8 72 47 5 60 83 90 82 18 35 78 77 27 4 24 32 22 38 12 26 75 53 41 69 21 84 48 98 36 64
